epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,5135.79,0.10779,0.28809,0.87497,0.89618,0.83472,0.89415,0.55624,0.84663,0.66563,1.95038,0.00057925,0.00057925,0.00057925
87,5195.55,0.10582,0.28476,0.87,0.91663,0.83183,0.9003,0.55854,0.82261,0.669,1.9342,0.0005743,0.0005743,0.0005743
88,5255.57,0.11005,0.29176,0.87972,0.89001,0.85304,0.89664,0.54763,0.85875,0.697,1.92415,0.00056935,0.00056935,0.00056935
89,5315.37,0.10736,0.28666,0.8716,0.89569,0.84177,0.89547,0.55065,0.84874,0.69894,1.91231,0.0005644,0.0005644,0.0005644
90,5375.23,0.10429,0.28228,0.87376,0.90224,0.85185,0.90074,0.54984,0.81352,0.66441,1.84754,0.00055945,0.00055945,0.00055945
91,5435.42,0.10855,0.28375,0.87362,0.90956,0.84232,0.89874,0.55072,0.7622,0.63913,1.86133,0.0005545,0.0005545,0.0005545
92,5495.14,0.10594,0.28076,0.87256,0.91103,0.83301,0.89834,0.55114,0.78166,0.64421,1.86998,0.00054955,0.00054955,0.00054955
93,5555.27,0.1082,0.28326,0.87549,0.89648,0.83975,0.89742,0.54854,0.80486,0.68408,1.8681,0.0005446,0.0005446,0.0005446
94,5615.17,0.1055,0.28353,0.87055,0.9121,0.8118,0.89271,0.55307,0.85615,0.70362,1.96512,0.00053965,0.00053965,0.00053965
95,5675.13,0.11011,0.28897,0.87588,0.90149,0.85389,0.90558,0.55897,0.81298,0.67742,1.93976,0.0005347,0.0005347,0.0005347
96,5735,0.10713,0.28141,0.87098,0.88391,0.84103,0.89333,0.5601,0.80829,0.6994,1.88922,0.00052975,0.00052975,0.00052975
97,5794.89,0.1081,0.28063,0.87114,0.91509,0.84368,0.89791,0.55509,0.81436,0.71167,1.89159,0.0005248,0.0005248,0.0005248
98,5854.75,0.10823,0.2823,0.86872,0.88618,0.86286,0.90108,0.55286,0.84214,0.68699,1.91779,0.00051985,0.00051985,0.00051985
99,5914.63,0.10673,0.28199,0.87349,0.91832,0.82271,0.89758,0.55761,0.78735,0.65471,1.80618,0.0005149,0.0005149,0.0005149
100,5974.29,0.10697,0.28156,0.87216,0.92585,0.84054,0.90779,0.56212,0.783,0.66546,1.82036,0.00050995,0.00050995,0.00050995
101,6034.04,0.10742,0.28118,0.86942,0.91039,0.85777,0.89654,0.5574,0.82974,0.66085,1.92232,0.000505,0.000505,0.000505
102,6094.1,0.10874,0.28107,0.86898,0.91859,0.84261,0.90247,0.55842,0.84452,0.65411,1.96437,0.00050005,0.00050005,0.00050005
103,6154.13,0.11016,0.28734,0.86905,0.92428,0.83386,0.89456,0.55715,0.84421,0.67752,1.92423,0.0004951,0.0004951,0.0004951
104,6213.99,0.10572,0.27814,0.86863,0.92815,0.8188,0.89977,0.5598,0.82076,0.66266,1.89989,0.00049015,0.00049015,0.00049015
105,6273.98,0.10292,0.27293,0.87112,0.92472,0.84222,0.90478,0.55977,0.83925,0.67317,1.91906,0.0004852,0.0004852,0.0004852
106,6333.84,0.10773,0.2796,0.868,0.93284,0.83347,0.90781,0.56022,0.82781,0.64639,1.92417,0.00048025,0.00048025,0.00048025
107,6393.75,0.10762,0.27816,0.86586,0.89528,0.86239,0.90169,0.56389,0.83667,0.64831,1.87492,0.0004753,0.0004753,0.0004753
108,6453.65,0.10224,0.27107,0.86714,0.89651,0.85078,0.90153,0.55928,0.85041,0.66905,1.8953,0.00047035,0.00047035,0.00047035
109,6513.51,0.10908,0.27574,0.86773,0.88669,0.86337,0.9048,0.55953,0.8644,0.67391,1.93853,0.0004654,0.0004654,0.0004654
110,6573.51,0.10883,0.27921,0.8688,0.92459,0.85571,0.90732,0.56229,0.86018,0.66525,1.9508,0.00046045,0.00046045,0.00046045
111,6633.38,0.10867,0.2794,0.87026,0.91222,0.84441,0.90205,0.56113,0.83914,0.66393,1.86914,0.0004555,0.0004555,0.0004555
112,6693.13,0.10499,0.27273,0.86631,0.92299,0.83193,0.90025,0.561,0.86724,0.69717,1.88489,0.00045055,0.00045055,0.00045055
113,6753.16,0.1031,0.27184,0.86405,0.8851,0.86358,0.89962,0.56683,0.84999,0.68913,1.87582,0.0004456,0.0004456,0.0004456
114,6812.95,0.10207,0.26796,0.86122,0.90236,0.85186,0.90209,0.56793,0.83867,0.68113,1.88651,0.00044065,0.00044065,0.00044065
115,6872.71,0.10646,0.27113,0.86701,0.899,0.84887,0.89511,0.55911,0.81615,0.65727,1.8542,0.0004357,0.0004357,0.0004357
116,6932.5,0.10487,0.27272,0.86725,0.89157,0.84647,0.89123,0.56162,0.83917,0.67982,1.86516,0.00043075,0.00043075,0.00043075
117,6992.24,0.10356,0.26701,0.86672,0.90654,0.84282,0.89504,0.55787,0.85256,0.67441,1.93413,0.0004258,0.0004258,0.0004258
118,7052.14,0.10634,0.27081,0.8669,0.88862,0.8666,0.90061,0.56031,0.84018,0.70263,1.88027,0.00042085,0.00042085,0.00042085
119,7112.06,0.10585,0.27112,0.86689,0.9,0.87455,0.90937,0.56647,0.82226,0.66726,1.88677,0.0004159,0.0004159,0.0004159
120,7172.01,0.1025,0.26562,0.86052,0.89781,0.86109,0.90532,0.56652,0.83782,0.68256,1.90293,0.00041095,0.00041095,0.00041095
121,7231.98,0.10052,0.26484,0.86202,0.90258,0.84846,0.90487,0.56553,0.85483,0.67166,1.92178,0.000406,0.000406,0.000406
122,7291.92,0.1072,0.27065,0.86338,0.88586,0.86384,0.90456,0.56207,0.87595,0.68765,1.90498,0.00040105,0.00040105,0.00040105
123,7351.6,0.1019,0.26551,0.86237,0.9114,0.85516,0.90709,0.56287,0.8714,0.65773,1.90453,0.0003961,0.0003961,0.0003961
124,7411.56,0.10295,0.26573,0.86113,0.9189,0.84851,0.90977,0.56541,0.83785,0.68023,1.83836,0.00039115,0.00039115,0.00039115
125,7471.74,0.10353,0.26289,0.86094,0.91694,0.84974,0.90833,0.5698,0.85329,0.66861,1.88077,0.0003862,0.0003862,0.0003862
126,7531.61,0.10187,0.26219,0.85903,0.90927,0.85095,0.90237,0.56578,0.85581,0.67278,1.88095,0.00038125,0.00038125,0.00038125
127,7591.67,0.10629,0.26947,0.86161,0.91908,0.84691,0.89982,0.56665,0.87006,0.66401,1.9015,0.0003763,0.0003763,0.0003763
128,7651.46,0.10344,0.2683,0.86383,0.91136,0.86099,0.90602,0.56541,0.89605,0.70745,1.89434,0.00037135,0.00037135,0.00037135
129,7711.21,0.09845,0.26129,0.8601,0.93649,0.83908,0.90711,0.56292,0.87638,0.68684,1.90596,0.0003664,0.0003664,0.0003664
130,7770.97,0.109,0.26879,0.86126,0.89821,0.87402,0.90844,0.56892,0.86215,0.65939,1.86389,0.00036145,0.00036145,0.00036145
131,7830.94,0.10318,0.26527,0.8665,0.9021,0.85857,0.90482,0.56265,0.88206,0.64801,1.91871,0.0003565,0.0003565,0.0003565
132,7890.69,0.10134,0.26108,0.85718,0.92879,0.83115,0.89857,0.56035,0.88155,0.65204,1.90826,0.00035155,0.00035155,0.00035155
133,7950.62,0.1012,0.26063,0.86032,0.93537,0.83173,0.9051,0.56296,0.88537,0.65186,1.93489,0.0003466,0.0003466,0.0003466
134,8010.45,0.10263,0.26413,0.86129,0.92536,0.84742,0.90406,0.56056,0.90149,0.67443,1.93544,0.00034165,0.00034165,0.00034165
135,8070.25,0.09798,0.25823,0.85742,0.91249,0.85579,0.89999,0.55948,0.89069,0.69015,1.93741,0.0003367,0.0003367,0.0003367
136,8130.43,0.10574,0.26558,0.85938,0.93243,0.83721,0.90541,0.56354,0.88787,0.6479,1.91799,0.00033175,0.00033175,0.00033175
137,8190.25,0.10201,0.26081,0.85865,0.90899,0.85705,0.90548,0.56297,0.86222,0.65945,1.88198,0.0003268,0.0003268,0.0003268
138,8250.32,0.10211,0.26043,0.85565,0.92826,0.83831,0.90036,0.5622,0.8725,0.68537,1.91616,0.00032185,0.00032185,0.00032185
139,8310.42,0.10121,0.25849,0.85657,0.92976,0.83577,0.89907,0.56361,0.86395,0.68061,1.90465,0.0003169,0.0003169,0.0003169
140,8370.21,0.10281,0.25806,0.8598,0.89711,0.86889,0.90768,0.55967,0.8822,0.68522,1.92552,0.00031195,0.00031195,0.00031195
141,8430.26,0.10027,0.25758,0.85779,0.90834,0.86093,0.90342,0.55819,0.87573,0.66585,1.90051,0.000307,0.000307,0.000307
142,8490.06,0.10019,0.25574,0.86054,0.89903,0.84995,0.90181,0.56504,0.87798,0.67645,1.91248,0.00030205,0.00030205,0.00030205
143,8549.9,0.10184,0.25936,0.85691,0.90921,0.83718,0.89781,0.56246,0.88884,0.7062,1.88234,0.0002971,0.0002971,0.0002971
144,8609.98,0.10304,0.25926,0.86211,0.91862,0.84115,0.89669,0.5567,0.89865,0.66467,1.92264,0.00029215,0.00029215,0.00029215
145,8669.68,0.10153,0.25761,0.85845,0.90794,0.85569,0.90216,0.55976,0.8857,0.65128,1.89323,0.0002872,0.0002872,0.0002872
146,8729.67,0.10558,0.25873,0.8634,0.90949,0.85962,0.90216,0.5642,0.8896,0.66202,1.89156,0.00028225,0.00028225,0.00028225
147,8789.54,0.10602,0.26056,0.85681,0.91998,0.84112,0.903,0.56459,0.89285,0.68365,1.88431,0.0002773,0.0002773,0.0002773
148,8849.29,0.1024,0.2578,0.85805,0.90089,0.85071,0.8969,0.56526,0.91386,0.67245,1.9014,0.00027235,0.00027235,0.00027235
149,8909.04,0.10134,0.25793,0.85955,0.92573,0.8452,0.90643,0.56991,0.89815,0.66425,1.90735,0.0002674,0.0002674,0.0002674
150,8969.08,0.10004,0.2543,0.85818,0.92603,0.84533,0.90759,0.5684,0.88047,0.65591,1.9156,0.00026245,0.00026245,0.00026245
151,9029,0.10165,0.25655,0.85421,0.92657,0.84119,0.90052,0.56555,0.87336,0.65104,1.93783,0.0002575,0.0002575,0.0002575
152,9089.05,0.10047,0.25471,0.86388,0.9198,0.84461,0.9062,0.56758,0.88315,0.66347,1.94603,0.00025255,0.00025255,0.00025255
153,9149.03,0.10469,0.25752,0.85928,0.8987,0.86892,0.90903,0.56531,0.89153,0.656,1.94838,0.0002476,0.0002476,0.0002476
154,9208.99,0.10787,0.25947,0.85859,0.91745,0.8405,0.9021,0.563,0.88864,0.64792,1.94588,0.00024265,0.00024265,0.00024265
155,9268.93,0.10432,0.25829,0.86074,0.91162,0.8537,0.90714,0.56528,0.91031,0.69472,1.95642,0.0002377,0.0002377,0.0002377
156,9328.84,0.10128,0.25354,0.86255,0.89849,0.87075,0.90523,0.56562,0.90624,0.66108,1.9409,0.00023275,0.00023275,0.00023275
157,9388.6,0.10102,0.25221,0.85661,0.89105,0.86797,0.90063,0.55893,0.90263,0.66223,1.94722,0.0002278,0.0002278,0.0002278
158,9448.66,0.09999,0.25161,0.8555,0.89929,0.84436,0.88678,0.5546,0.89255,0.66811,1.91948,0.00022285,0.00022285,0.00022285
159,9508.64,0.10276,0.25271,0.85706,0.90305,0.84965,0.89234,0.55712,0.87377,0.67765,1.90939,0.0002179,0.0002179,0.0002179
160,9568.44,0.1022,0.25327,0.85994,0.89233,0.85758,0.89388,0.56143,0.86032,0.66692,1.8943,0.00021295,0.00021295,0.00021295
161,9628.43,0.10081,0.25203,0.85806,0.89348,0.85498,0.89411,0.55996,0.86624,0.67388,1.90185,0.000208,0.000208,0.000208
162,9688.11,0.0997,0.25061,0.85785,0.92154,0.83866,0.90213,0.56683,0.86666,0.65467,1.92789,0.00020305,0.00020305,0.00020305
163,9747.99,0.09766,0.24932,0.85531,0.91675,0.85471,0.9055,0.56691,0.87892,0.65373,1.96007,0.0001981,0.0001981,0.0001981
164,9807.96,0.09832,0.24716,0.85478,0.90916,0.85124,0.90217,0.56955,0.87932,0.65452,1.9494,0.00019315,0.00019315,0.00019315
165,9867.82,0.09918,0.25104,0.85218,0.89713,0.86422,0.89948,0.56977,0.87249,0.66429,1.93678,0.0001882,0.0001882,0.0001882
166,9927.67,0.10524,0.25439,0.85447,0.90269,0.85313,0.89925,0.56746,0.88453,0.67127,1.93468,0.00018325,0.00018325,0.00018325
167,9987.36,0.09949,0.24806,0.85574,0.89117,0.86089,0.90389,0.56648,0.88523,0.67001,1.93212,0.0001783,0.0001783,0.0001783
168,10047.2,0.09997,0.24703,0.85953,0.89998,0.84387,0.89774,0.56465,0.88996,0.68573,1.9395,0.00017335,0.00017335,0.00017335
169,10107.1,0.10128,0.24961,0.85545,0.90199,0.85298,0.90121,0.56914,0.90966,0.66968,1.95822,0.0001684,0.0001684,0.0001684
170,10167,0.09921,0.24729,0.8543,0.90339,0.84828,0.8994,0.5688,0.90209,0.66771,1.94126,0.00016345,0.00016345,0.00016345
171,10226.8,0.09948,0.24586,0.84969,0.90862,0.833,0.89649,0.56718,0.89989,0.67032,1.93162,0.0001585,0.0001585,0.0001585
172,10286.6,0.10312,0.24949,0.85555,0.91652,0.83918,0.90547,0.56741,0.88959,0.67108,1.91958,0.00015355,0.00015355,0.00015355
173,10346.7,0.09753,0.24332,0.85413,0.90075,0.849,0.90399,0.56372,0.88834,0.69538,1.90141,0.0001486,0.0001486,0.0001486
174,10406.7,0.09937,0.2444,0.85302,0.88861,0.86082,0.90263,0.56383,0.89027,0.69114,1.91106,0.00014365,0.00014365,0.00014365
175,10466.8,0.10016,0.248,0.85395,0.89997,0.84946,0.90347,0.56728,0.8956,0.68831,1.90657,0.0001387,0.0001387,0.0001387
176,10526.8,0.10259,0.25119,0.8532,0.90386,0.85469,0.90653,0.56696,0.90595,0.68033,1.91832,0.00013375,0.00013375,0.00013375
177,10586.8,0.09858,0.24377,0.85557,0.91207,0.85272,0.90733,0.56293,0.91352,0.66295,1.92994,0.0001288,0.0001288,0.0001288
178,10646.9,0.10054,0.24703,0.85055,0.92105,0.84011,0.90797,0.56732,0.91573,0.67291,1.93644,0.00012385,0.00012385,0.00012385
179,10706.9,0.09773,0.24195,0.85138,0.88798,0.85703,0.9015,0.56509,0.90608,0.65939,1.93321,0.0001189,0.0001189,0.0001189
180,10766.6,0.09789,0.2445,0.85024,0.89997,0.8548,0.90539,0.56694,0.91157,0.67273,1.92532,0.00011395,0.00011395,0.00011395
181,10826.4,0.09772,0.24147,0.84913,0.90141,0.86352,0.90883,0.57046,0.92017,0.6598,1.9435,0.000109,0.000109,0.000109
