epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
99,2566.63,0.56757,0.32389,0.91007,0.92411,0.83161,0.89701,0.56008,1.53958,0.64136,1.68258,0.0005149,0.0005149,0.0005149
100,2592.54,0.5613,0.3248,0.90837,0.89446,0.85959,0.89233,0.55013,1.55927,0.65537,1.75617,0.00050995,0.00050995,0.00050995
101,2618.36,0.56106,0.32312,0.90348,0.90285,0.86954,0.90492,0.54704,1.5473,0.63597,1.73077,0.000505,0.000505,0.000505
102,2644.23,0.5627,0.32359,0.90325,0.90948,0.84297,0.89753,0.55025,1.59494,0.69129,1.78432,0.00050005,0.00050005,0.00050005
103,2670.1,0.57124,0.33298,0.9045,0.90934,0.84681,0.89656,0.55326,1.59174,0.65038,1.799,0.0004951,0.0004951,0.0004951
104,2695.92,0.56042,0.32151,0.90474,0.90869,0.85818,0.89435,0.55839,1.5632,0.67081,1.75944,0.00049015,0.00049015,0.00049015
105,2721.74,0.537,0.31185,0.90171,0.91688,0.85928,0.90434,0.5619,1.56789,0.65198,1.7388,0.0004852,0.0004852,0.0004852
106,2748.06,0.55528,0.32139,0.9018,0.91558,0.85423,0.89854,0.55241,1.60495,0.66653,1.80328,0.00048025,0.00048025,0.00048025
107,2773.86,0.55299,0.31929,0.8964,0.90833,0.8516,0.89562,0.553,1.56814,0.64628,1.74929,0.0004753,0.0004753,0.0004753
108,2799.68,0.54056,0.31188,0.89779,0.91451,0.85739,0.90313,0.55999,1.55343,0.64323,1.725,0.00047035,0.00047035,0.00047035
109,2825.52,0.54686,0.31556,0.89842,0.9175,0.8437,0.89821,0.55142,1.56813,0.67574,1.70399,0.0004654,0.0004654,0.0004654
110,2851.43,0.55294,0.32125,0.89887,0.90813,0.84098,0.88893,0.55526,1.50956,0.64208,1.69294,0.00046045,0.00046045,0.00046045
111,2877.29,0.55375,0.31982,0.90129,0.92532,0.83848,0.898,0.55648,1.52929,0.63284,1.6903,0.0004555,0.0004555,0.0004555
112,2903.12,0.5503,0.31476,0.89989,0.90423,0.83758,0.88888,0.55279,1.51583,0.65362,1.7059,0.00045055,0.00045055,0.00045055
113,2928.98,0.53562,0.30937,0.8937,0.9264,0.84595,0.89805,0.55586,1.5476,0.64815,1.71646,0.0004456,0.0004456,0.0004456
114,2954.85,0.52993,0.30639,0.89041,0.91236,0.85215,0.89667,0.55857,1.52478,0.62694,1.69453,0.00044065,0.00044065,0.00044065
115,2980.68,0.53648,0.30743,0.89454,0.90274,0.8489,0.89316,0.55472,1.54731,0.64191,1.7197,0.0004357,0.0004357,0.0004357
116,3006.44,0.537,0.31094,0.89675,0.91736,0.82618,0.88453,0.5522,1.56459,0.65656,1.7458,0.00043075,0.00043075,0.00043075
117,3032.28,0.53193,0.30519,0.89622,0.90083,0.8454,0.89457,0.55651,1.57336,0.66363,1.76475,0.0004258,0.0004258,0.0004258
118,3058.15,0.53864,0.31152,0.89767,0.9039,0.85933,0.90159,0.55561,1.57254,0.6498,1.7387,0.00042085,0.00042085,0.00042085
119,3083.95,0.54043,0.31172,0.89726,0.92205,0.83586,0.8987,0.55267,1.54942,0.64631,1.69105,0.0004159,0.0004159,0.0004159
120,3109.78,0.5299,0.30405,0.89196,0.91135,0.83815,0.89377,0.55981,1.53105,0.64941,1.68125,0.00041095,0.00041095,0.00041095
121,3135.61,0.52674,0.30256,0.89108,0.89728,0.83785,0.88558,0.55714,1.55192,0.64567,1.73769,0.000406,0.000406,0.000406
122,3161.44,0.5359,0.30923,0.89506,0.90606,0.84534,0.89222,0.55772,1.54914,0.64536,1.71906,0.00040105,0.00040105,0.00040105
123,3187.25,0.52224,0.30055,0.89101,0.92153,0.84669,0.89956,0.55557,1.53476,0.64203,1.70661,0.0003961,0.0003961,0.0003961
124,3213.11,0.52223,0.29893,0.8888,0.90513,0.84942,0.89344,0.56208,1.51787,0.64099,1.69531,0.00039115,0.00039115,0.00039115
125,3238.97,0.52195,0.29783,0.88683,0.92052,0.83282,0.89523,0.55682,1.54974,0.62707,1.77324,0.0003862,0.0003862,0.0003862
126,3264.86,0.51786,0.29714,0.88699,0.90487,0.84412,0.89463,0.55404,1.57376,0.65685,1.80914,0.00038125,0.00038125,0.00038125
127,3290.75,0.52776,0.30384,0.89069,0.9084,0.83383,0.89581,0.55059,1.57259,0.63366,1.75367,0.0003763,0.0003763,0.0003763
128,3316.63,0.51515,0.30135,0.88929,0.89463,0.84568,0.89079,0.55705,1.55386,0.66077,1.75747,0.00037135,0.00037135,0.00037135
129,3342.39,0.51129,0.29476,0.88948,0.90991,0.85182,0.89822,0.55714,1.55793,0.6722,1.77364,0.0003664,0.0003664,0.0003664
130,3368.32,0.52591,0.30396,0.88878,0.92723,0.84101,0.89788,0.56164,1.56652,0.65697,1.74212,0.00036145,0.00036145,0.00036145
131,3394.1,0.51492,0.29908,0.89481,0.9137,0.84676,0.89547,0.55431,1.57604,0.65793,1.74771,0.0003565,0.0003565,0.0003565
132,3419.85,0.50626,0.29413,0.88443,0.91538,0.84155,0.89371,0.55896,1.60599,0.69985,1.80425,0.00035155,0.00035155,0.00035155
133,3445.67,0.50671,0.29434,0.88803,0.9127,0.85277,0.89771,0.55475,1.56203,0.67335,1.74415,0.0003466,0.0003466,0.0003466
134,3471.45,0.51172,0.29726,0.88938,0.91324,0.84151,0.89578,0.56221,1.58438,0.69054,1.7782,0.00034165,0.00034165,0.00034165
135,3497.28,0.49937,0.29085,0.884,0.91309,0.83925,0.89237,0.56079,1.55565,0.70054,1.75943,0.0003367,0.0003367,0.0003367
136,3523.16,0.51519,0.3,0.8913,0.88852,0.84768,0.8927,0.55453,1.55028,0.68306,1.78449,0.00033175,0.00033175,0.00033175
137,3548.98,0.5025,0.29405,0.8877,0.9067,0.84319,0.89531,0.56198,1.5427,0.67563,1.77869,0.0003268,0.0003268,0.0003268
138,3574.88,0.49824,0.28957,0.88115,0.92044,0.84347,0.8986,0.55975,1.55832,0.68488,1.76041,0.00032185,0.00032185,0.00032185
139,3600.79,0.49372,0.28448,0.87681,0.93407,0.83141,0.89797,0.56562,1.55029,0.66513,1.78998,0.0003169,0.0003169,0.0003169
140,3626.57,0.50339,0.2897,0.8828,0.92289,0.83664,0.90044,0.56293,1.51142,0.62337,1.74211,0.00031195,0.00031195,0.00031195
141,3652.48,0.49826,0.28845,0.8825,0.908,0.85134,0.90122,0.55937,1.51982,0.65192,1.75147,0.000307,0.000307,0.000307
142,3678.34,0.4947,0.28309,0.88408,0.9166,0.83749,0.89245,0.55744,1.52463,0.63117,1.75498,0.00030205,0.00030205,0.00030205
143,3704.22,0.49708,0.28808,0.88169,0.92182,0.82793,0.89399,0.56102,1.52623,0.65355,1.77668,0.0002971,0.0002971,0.0002971
144,3730.03,0.49592,0.28888,0.88546,0.92154,0.8396,0.89903,0.5608,1.52854,0.66368,1.77389,0.00029215,0.00029215,0.00029215
145,3755.91,0.4864,0.28613,0.87967,0.89017,0.85239,0.89414,0.55544,1.53111,0.66666,1.74726,0.0002872,0.0002872,0.0002872
146,3781.76,0.4977,0.28818,0.88718,0.92433,0.8354,0.89674,0.55939,1.53489,0.65035,1.77069,0.00028225,0.00028225,0.00028225
147,3807.6,0.50037,0.28888,0.88066,0.91952,0.8454,0.89448,0.5551,1.55169,0.64325,1.80418,0.0002773,0.0002773,0.0002773
