epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
118,3022.65,0.15387,0.32386,0.90558,0.90921,0.84824,0.90055,0.55281,0.89337,0.69599,1.92763,0.000710425,0.000710425,0.000710425
119,3047.73,0.15164,0.32226,0.90804,0.90562,0.85652,0.90271,0.55331,0.89882,0.66188,1.89198,0.00070795,0.00070795,0.00070795
120,3072.82,0.14891,0.31864,0.90116,0.90167,0.84541,0.89526,0.54661,0.87463,0.71123,1.85028,0.000705475,0.000705475,0.000705475
121,3097.91,0.1487,0.31892,0.90126,0.90689,0.83472,0.89099,0.54385,0.89909,0.68939,1.91545,0.000703,0.000703,0.000703
122,3122.97,0.15493,0.32346,0.90226,0.90077,0.85498,0.90118,0.55217,0.83905,0.62824,1.80531,0.000700525,0.000700525,0.000700525
123,3148.04,0.14904,0.31556,0.90126,0.91757,0.82811,0.9024,0.55448,0.85059,0.62997,1.8753,0.00069805,0.00069805,0.00069805
124,3173.14,0.14948,0.31384,0.90035,0.90498,0.84393,0.90419,0.55892,0.85002,0.64555,1.81516,0.000695575,0.000695575,0.000695575
125,3198.32,0.15206,0.31572,0.90031,0.8918,0.85685,0.89911,0.55686,0.88033,0.66601,1.83776,0.0006931,0.0006931,0.0006931
126,3223.4,0.14563,0.31131,0.89621,0.91964,0.82153,0.88581,0.54594,0.85287,0.6446,1.8104,0.000690625,0.000690625,0.000690625
127,3248.51,0.15204,0.3169,0.89854,0.91383,0.8465,0.89876,0.55573,0.84789,0.6246,1.7723,0.00068815,0.00068815,0.00068815
128,3273.54,0.14963,0.32102,0.90224,0.89857,0.83861,0.88676,0.55182,0.84522,0.64941,1.80975,0.000685675,0.000685675,0.000685675
129,3298.6,0.14552,0.31144,0.9025,0.90588,0.82269,0.88766,0.5517,0.85099,0.66619,1.827,0.0006832,0.0006832,0.0006832
130,3323.66,0.1563,0.31996,0.90341,0.88491,0.85475,0.89412,0.55094,0.8916,0.66498,1.83609,0.000680725,0.000680725,0.000680725
131,3348.76,0.15087,0.31694,0.90944,0.90894,0.84973,0.8931,0.54048,0.90443,0.66932,1.86419,0.00067825,0.00067825,0.00067825
132,3373.72,0.14779,0.31139,0.89989,0.8995,0.84377,0.89299,0.55028,0.92512,0.67324,1.92698,0.000675775,0.000675775,0.000675775
133,3398.72,0.14814,0.31222,0.90517,0.89571,0.84749,0.89418,0.55431,0.8638,0.68258,1.84152,0.0006733,0.0006733,0.0006733
