epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,3519.9,1.38647,0.63934,0.85366,0.8924,0.85172,0.89435,0.56738,3.35519,1.37073,1.30323,0.0001882,0.0001882,0.0001882
84,3559.44,1.37052,0.63896,0.85614,0.89455,0.84765,0.898,0.56694,3.29079,1.36496,1.27206,0.0001783,0.0001783,0.0001783
85,3597.18,1.34362,0.62723,0.85393,0.89753,0.84576,0.89669,0.56632,3.36219,1.42903,1.31532,0.0001684,0.0001684,0.0001684
86,3636.68,1.35241,0.6286,0.85393,0.89288,0.84893,0.89597,0.5658,3.33342,1.38919,1.29304,0.0001585,0.0001585,0.0001585
87,3676.06,1.34199,0.62769,0.85648,0.89434,0.85978,0.90201,0.56845,3.37586,1.35292,1.31896,0.0001486,0.0001486,0.0001486
88,3716.41,1.33446,0.62328,0.85047,0.88821,0.85319,0.89761,0.56883,3.38226,1.3499,1.31022,0.0001387,0.0001387,0.0001387
89,3757.65,1.32724,0.61635,0.84852,0.91351,0.84519,0.90137,0.56809,3.34705,1.3514,1.2769,0.0001288,0.0001288,0.0001288
90,3796.89,1.33953,0.62514,0.85548,0.89571,0.84686,0.89717,0.56822,3.32477,1.34691,1.28789,0.0001189,0.0001189,0.0001189
91,3839.65,1.37495,0.58917,0.83206,0.90311,0.85116,0.89675,0.55884,3.42061,1.29743,1.3213,0.000109,0.000109,0.000109
92,3879.4,1.29064,0.56215,0.82327,0.90428,0.84551,0.89848,0.5638,3.44737,1.39412,1.35772,9.91e-05,9.91e-05,9.91e-05
93,3916.62,1.25737,0.55426,0.82187,0.90589,0.83852,0.89848,0.56191,3.41832,1.34575,1.33142,8.92e-05,8.92e-05,8.92e-05
94,3955.65,1.24493,0.55106,0.82137,0.89958,0.83995,0.89219,0.56453,3.35332,1.34868,1.29175,7.93e-05,7.93e-05,7.93e-05
95,3994.73,1.22729,0.54697,0.81885,0.9009,0.83859,0.89276,0.56375,3.39734,1.3753,1.32971,6.94e-05,6.94e-05,6.94e-05
96,4033.46,1.20675,0.53279,0.81837,0.89561,0.851,0.89786,0.56942,3.38373,1.35458,1.32111,5.95e-05,5.95e-05,5.95e-05
97,4072.6,1.21689,0.53771,0.81842,0.89396,0.85096,0.89729,0.56719,3.40839,1.3283,1.34358,4.96e-05,4.96e-05,4.96e-05
98,4110.83,1.19042,0.53016,0.81991,0.89492,0.85655,0.89587,0.56871,3.40666,1.35921,1.3368,3.97e-05,3.97e-05,3.97e-05
99,4149.62,1.19567,0.5332,0.81733,0.89659,0.85171,0.89729,0.56849,3.42666,1.36134,1.34385,2.98e-05,2.98e-05,2.98e-05
100,4187.3,1.18491,0.53353,0.81473,0.89483,0.8528,0.89797,0.56671,3.37335,1.36636,1.30485,1.99e-05,1.99e-05,1.99e-05
